"Date","year","month","day","Pandemic_Phase","Transport_Mode","Total_Ridership","Usage_Ratio"
2021-10-22,2021,10,22,"Recovery","MetroNorth",126554,0.44
2021-10-22,2021,10,22,"Recovery","StatenIslandRailway",6297,0.35
2021-10-22,2021,10,22,"Recovery","AccessARide",22843,0.77
2021-10-22,2021,10,22,"Recovery","BridgesTunnels",986548,1.06
2021-10-23,2021,10,23,"Recovery","Subway",2077488,0.62
2021-10-23,2021,10,23,"Recovery","Bus",847596,0.61
2021-10-23,2021,10,23,"Recovery","LIRR",74720,0.66
2021-10-23,2021,10,23,"Recovery","MetroNorth",82865,0.54
2021-10-23,2021,10,23,"Recovery","StatenIslandRailway",2243,0.49
2021-10-23,2021,10,23,"Recovery","AccessARide",13556,0.77
2021-10-23,2021,10,23,"Recovery","BridgesTunnels",914737,0.97
2021-10-24,2021,10,24,"Recovery","Subway",1599927,0.65
2021-10-24,2021,10,24,"Recovery","Bus",659283,0.66
2021-10-24,2021,10,24,"Recovery","LIRR",69611,0.76
2021-10-24,2021,10,24,"Recovery","MetroNorth",68154,0.65
2021-10-24,2021,10,24,"Recovery","StatenIslandRailway",1908,0.51
2021-10-24,2021,10,24,"Recovery","AccessARide",12314,0.67
2021-10-24,2021,10,24,"Recovery","BridgesTunnels",883371,1.05
2021-10-25,2021,10,25,"Recovery","Subway",2994936,0.52
2021-10-25,2021,10,25,"Recovery","Bus",1461023,0.65
2021-10-25,2021,10,25,"Recovery","LIRR",158330,0.5
2021-10-25,2021,10,25,"Recovery","MetroNorth",125755,0.43
2021-10-25,2021,10,25,"Recovery","StatenIslandRailway",7026,0.39
2021-10-25,2021,10,25,"Recovery","AccessARide",21724,0.73
2021-10-25,2021,10,25,"Recovery","BridgesTunnels",883887,0.95
2021-10-26,2021,10,26,"Recovery","Subway",2702635,0.47
2021-10-26,2021,10,26,"Recovery","Bus",1233660,0.55
2021-10-26,2021,10,26,"Recovery","LIRR",130109,0.41
2021-10-26,2021,10,26,"Recovery","MetroNorth",104517,0.36
2021-10-26,2021,10,26,"Recovery","StatenIslandRailway",5278,0.3
2021-10-26,2021,10,26,"Recovery","AccessARide",21220,0.71
2021-10-26,2021,10,26,"Recovery","BridgesTunnels",738636,0.8
2021-10-27,2021,10,27,"Recovery","Subway",3300580,0.57
2021-10-27,2021,10,27,"Recovery","Bus",1503535,0.67
2021-10-27,2021,10,27,"Recovery","LIRR",155865,0.5
2021-10-27,2021,10,27,"Recovery","MetroNorth",129881,0.45
2021-10-27,2021,10,27,"Recovery","StatenIslandRailway",7054,0.4
2021-10-27,2021,10,27,"Recovery","AccessARide",24144,0.81
2021-10-27,2021,10,27,"Recovery","BridgesTunnels",914494,0.99
2021-10-28,2021,10,28,"Recovery","Subway",3365971,0.59
2021-10-28,2021,10,28,"Recovery","Bus",1515489,0.67
2021-10-28,2021,10,28,"Recovery","LIRR",159574,0.51
2021-10-28,2021,10,28,"Recovery","MetroNorth",132170,0.45
2021-10-28,2021,10,28,"Recovery","StatenIslandRailway",7605,0.43
2021-10-28,2021,10,28,"Recovery","AccessARide",24814,0.83
2021-10-28,2021,10,28,"Recovery","BridgesTunnels",959835,1.03
2021-10-29,2021,10,29,"Recovery","Subway",3251779,0.57
2021-10-29,2021,10,29,"Recovery","Bus",1426938,0.63
2021-10-29,2021,10,29,"Recovery","LIRR",153317,0.49
2021-10-29,2021,10,29,"Recovery","MetroNorth",122632,0.42
2021-10-29,2021,10,29,"Recovery","StatenIslandRailway",6597,0.37
2021-10-29,2021,10,29,"Recovery","AccessARide",22477,0.75
2021-10-29,2021,10,29,"Recovery","BridgesTunnels",963442,1.04
2021-10-30,2021,10,30,"Recovery","Subway",2044310,0.61
2021-10-30,2021,10,30,"Recovery","Bus",819620,0.59
2021-10-30,2021,10,30,"Recovery","LIRR",76471,0.67
2021-10-30,2021,10,30,"Recovery","MetroNorth",69281,0.45
2021-10-30,2021,10,30,"Recovery","StatenIslandRailway",2177,0.48
2021-10-30,2021,10,30,"Recovery","AccessARide",12642,0.72
2021-10-30,2021,10,30,"Recovery","BridgesTunnels",854656,0.9
2021-10-31,2021,10,31,"Recovery","Subway",1746769,0.71
2021-10-31,2021,10,31,"Recovery","Bus",656203,0.66
2021-10-31,2021,10,31,"Recovery","LIRR",68674,0.75
2021-10-31,2021,10,31,"Recovery","MetroNorth",66300,0.63
2021-10-31,2021,10,31,"Recovery","StatenIslandRailway",1910,0.51
2021-10-31,2021,10,31,"Recovery","AccessARide",12233,0.67
2021-10-31,2021,10,31,"Recovery","BridgesTunnels",824978,0.98
2021-11-01,2021,11,1,"Recovery","Subway",3034306,0.54
2021-11-01,2021,11,1,"Recovery","Bus",1448304,0.66
2021-11-01,2021,11,1,"Recovery","LIRR",158356,0.48
2021-11-01,2021,11,1,"Recovery","MetroNorth",131251,0.46
2021-11-01,2021,11,1,"Recovery","StatenIslandRailway",6783,0.4
2021-11-01,2021,11,1,"Recovery","AccessARide",21387,0.69
2021-11-01,2021,11,1,"Recovery","BridgesTunnels",898451,0.95
2021-11-02,2021,11,2,"Recovery","Subway",2848222,0.51
2021-11-02,2021,11,2,"Recovery","Bus",1258180,0.57
2021-11-02,2021,11,2,"Recovery","LIRR",147832,0.45
2021-11-02,2021,11,2,"Recovery","MetroNorth",129297,0.45
2021-11-02,2021,11,2,"Recovery","StatenIslandRailway",5679,0.33
2021-11-02,2021,11,2,"Recovery","AccessARide",22016,0.71
2021-11-02,2021,11,2,"Recovery","BridgesTunnels",853432,0.9
2021-11-03,2021,11,3,"Recovery","Subway",3293732,0.58
2021-11-03,2021,11,3,"Recovery","Bus",1507287,0.69
2021-11-03,2021,11,3,"Recovery","LIRR",154203,0.47
2021-11-03,2021,11,3,"Recovery","MetroNorth",130954,0.46
2021-11-03,2021,11,3,"Recovery","StatenIslandRailway",7371,0.43
2021-11-03,2021,11,3,"Recovery","AccessARide",23349,0.75
2021-11-03,2021,11,3,"Recovery","BridgesTunnels",901230,0.96
2021-11-04,2021,11,4,"Recovery","Subway",3284315,0.58
2021-11-04,2021,11,4,"Recovery","Bus",1486942,0.68
2021-11-04,2021,11,4,"Recovery","LIRR",151353,0.46
2021-11-04,2021,11,4,"Recovery","MetroNorth",126533,0.44
2021-11-04,2021,11,4,"Recovery","StatenIslandRailway",7210,0.42
2021-11-04,2021,11,4,"Recovery","AccessARide",24009,0.77
2021-11-04,2021,11,4,"Recovery","BridgesTunnels",931012,0.99
2021-11-05,2021,11,5,"Recovery","Subway",3293438,0.58
2021-11-05,2021,11,5,"Recovery","Bus",1457014,0.67
2021-11-05,2021,11,5,"Recovery","LIRR",150227,0.46
2021-11-05,2021,11,5,"Recovery","MetroNorth",121824,0.43
2021-11-05,2021,11,5,"Recovery","StatenIslandRailway",6769,0.4
2021-11-05,2021,11,5,"Recovery","AccessARide",23009,0.74
2021-11-05,2021,11,5,"Recovery","BridgesTunnels",966007,1.02
2021-11-06,2021,11,6,"Recovery","Subway",2195864,0.69
2021-11-06,2021,11,6,"Recovery","Bus",864499,0.66
2021-11-06,2021,11,6,"Recovery","LIRR",84943,0.74
2021-11-06,2021,11,6,"Recovery","MetroNorth",80784,0.53
2021-11-06,2021,11,6,"Recovery","StatenIslandRailway",2410,0.7
2021-11-06,2021,11,6,"Recovery","AccessARide",13672,0.81
2021-11-06,2021,11,6,"Recovery","BridgesTunnels",910587,1
2021-11-07,2021,11,7,"Recovery","Subway",1888985,0.75
2021-11-07,2021,11,7,"Recovery","Bus",614513,0.62
2021-11-07,2021,11,7,"Recovery","LIRR",81181,0.86
2021-11-07,2021,11,7,"Recovery","MetroNorth",72175,0.69
2021-11-07,2021,11,7,"Recovery","StatenIslandRailway",2978,0.97
2021-11-07,2021,11,7,"Recovery","AccessARide",10647,0.57
2021-11-07,2021,11,7,"Recovery","BridgesTunnels",780686,0.95
2021-11-08,2021,11,8,"Recovery","Subway",3065533,0.54
2021-11-08,2021,11,8,"Recovery","Bus",1461178,0.67
2021-11-08,2021,11,8,"Recovery","LIRR",159723,0.49
2021-11-08,2021,11,8,"Recovery","MetroNorth",131127,0.46
2021-11-08,2021,11,8,"Recovery","StatenIslandRailway",6921,0.41
2021-11-08,2021,11,8,"Recovery","AccessARide",22136,0.71
2021-11-08,2021,11,8,"Recovery","BridgesTunnels",889544,0.94
2021-11-09,2021,11,9,"Recovery","Subway",3279457,0.58
2021-11-09,2021,11,9,"Recovery","Bus",1518264,0.69
2021-11-09,2021,11,9,"Recovery","LIRR",157181,0.48
2021-11-09,2021,11,9,"Recovery","MetroNorth",134070,0.47
2021-11-09,2021,11,9,"Recovery","StatenIslandRailway",7677,0.45
2021-11-09,2021,11,9,"Recovery","AccessARide",24504,0.78
2021-11-09,2021,11,9,"Recovery","BridgesTunnels",898518,0.95
2021-11-10,2021,11,10,"Recovery","Subway",3351992,0.59
2021-11-10,2021,11,10,"Recovery","Bus",1514453,0.69
2021-11-10,2021,11,10,"Recovery","LIRR",159254,0.48
2021-11-10,2021,11,10,"Recovery","MetroNorth",134400,0.47
2021-11-10,2021,11,10,"Recovery","StatenIslandRailway",7445,0.44
2021-11-10,2021,11,10,"Recovery","AccessARide",24608,0.79
2021-11-10,2021,11,10,"Recovery","BridgesTunnels",926005,0.98
2021-11-11,2021,11,11,"Recovery","Subway",2922235,1.16
2021-11-11,2021,11,11,"Recovery","Bus",1198235,1.2
2021-11-11,2021,11,11,"Recovery","LIRR",143386,1.52
2021-11-11,2021,11,11,"Recovery","MetroNorth",122940,1.18
2021-11-11,2021,11,11,"Recovery","StatenIslandRailway",5493,1.79
2021-11-11,2021,11,11,"Recovery","AccessARide",19846,1.05
2021-11-11,2021,11,11,"Recovery","BridgesTunnels",895643,1.09
2021-11-12,2021,11,12,"Recovery","Subway",3158682,0.56
2021-11-12,2021,11,12,"Recovery","Bus",1350608,0.62
2021-11-12,2021,11,12,"Recovery","LIRR",141671,0.43
2021-11-12,2021,11,12,"Recovery","MetroNorth",117650,0.41
2021-11-12,2021,11,12,"Recovery","StatenIslandRailway",6082,0.36
2021-11-12,2021,11,12,"Recovery","AccessARide",21598,0.69
2021-11-12,2021,11,12,"Recovery","BridgesTunnels",919941,0.98
2021-11-13,2021,11,13,"Recovery","Subway",2169863,0.69
2021-11-13,2021,11,13,"Recovery","Bus",815114,0.62
2021-11-13,2021,11,13,"Recovery","LIRR",80829,0.7
2021-11-13,2021,11,13,"Recovery","MetroNorth",74296,0.49
2021-11-13,2021,11,13,"Recovery","StatenIslandRailway",2286,0.66
2021-11-13,2021,11,13,"Recovery","AccessARide",13124,0.77
2021-11-13,2021,11,13,"Recovery","BridgesTunnels",869112,0.96
2021-11-14,2021,11,14,"Recovery","Subway",1703136,0.68
2021-11-14,2021,11,14,"Recovery","Bus",657129,0.66
2021-11-14,2021,11,14,"Recovery","LIRR",72488,0.77
2021-11-14,2021,11,14,"Recovery","MetroNorth",62856,0.6
2021-11-14,2021,11,14,"Recovery","StatenIslandRailway",1772,0.58
2021-11-14,2021,11,14,"Recovery","AccessARide",12460,0.66
2021-11-14,2021,11,14,"Recovery","BridgesTunnels",858311,1.04
2021-11-15,2021,11,15,"Recovery","Subway",3110969,0.55
2021-11-15,2021,11,15,"Recovery","Bus",1437414,0.66
2021-11-15,2021,11,15,"Recovery","LIRR",160952,0.49
2021-11-15,2021,11,15,"Recovery","MetroNorth",132234,0.46
2021-11-15,2021,11,15,"Recovery","StatenIslandRailway",6792,0.4
2021-11-15,2021,11,15,"Recovery","AccessARide",22208,0.71
2021-11-15,2021,11,15,"Recovery","BridgesTunnels",890524,0.94
2021-11-16,2021,11,16,"Recovery","Subway",3340844,0.59
2021-11-16,2021,11,16,"Recovery","Bus",1492110,0.68
2021-11-16,2021,11,16,"Recovery","LIRR",161362,0.49
2021-11-16,2021,11,16,"Recovery","MetroNorth",137235,0.48
2021-11-16,2021,11,16,"Recovery","StatenIslandRailway",7472,0.44
2021-11-16,2021,11,16,"Recovery","AccessARide",23694,0.76
2021-11-16,2021,11,16,"Recovery","BridgesTunnels",902386,0.96
2021-11-17,2021,11,17,"Recovery","Subway",3369069,0.6
2021-11-17,2021,11,17,"Recovery","Bus",1501740,0.69
2021-11-17,2021,11,17,"Recovery","LIRR",158372,0.48
2021-11-17,2021,11,17,"Recovery","MetroNorth",131113,0.46
2021-11-17,2021,11,17,"Recovery","StatenIslandRailway",7453,0.44
2021-11-17,2021,11,17,"Recovery","AccessARide",24396,0.78
2021-11-17,2021,11,17,"Recovery","BridgesTunnels",915266,0.97
2021-11-18,2021,11,18,"Recovery","Subway",3412249,0.61
2021-11-18,2021,11,18,"Recovery","Bus",1505488,0.69
2021-11-18,2021,11,18,"Recovery","LIRR",157433,0.48
2021-11-18,2021,11,18,"Recovery","MetroNorth",132632,0.46
2021-11-18,2021,11,18,"Recovery","StatenIslandRailway",7511,0.44
2021-11-18,2021,11,18,"Recovery","AccessARide",24071,0.77
2021-11-18,2021,11,18,"Recovery","BridgesTunnels",959226,1.02
2021-11-19,2021,11,19,"Recovery","Subway",3316999,0.59
2021-11-19,2021,11,19,"Recovery","Bus",1429787,0.65
2021-11-19,2021,11,19,"Recovery","LIRR",151795,0.46
2021-11-19,2021,11,19,"Recovery","MetroNorth",127093,0.44
2021-11-19,2021,11,19,"Recovery","StatenIslandRailway",6842,0.4
2021-11-19,2021,11,19,"Recovery","AccessARide",22662,0.73
2021-11-19,2021,11,19,"Recovery","BridgesTunnels",987149,1.05
2021-11-20,2021,11,20,"Recovery","Subway",2135731,0.68
2021-11-20,2021,11,20,"Recovery","Bus",861772,0.65
2021-11-20,2021,11,20,"Recovery","LIRR",94412,0.82
2021-11-20,2021,11,20,"Recovery","MetroNorth",82894,0.55
2021-11-20,2021,11,20,"Recovery","StatenIslandRailway",2367,0.68
2021-11-20,2021,11,20,"Recovery","AccessARide",13195,0.78
2021-11-20,2021,11,20,"Recovery","BridgesTunnels",915131,1.01
2021-11-21,2021,11,21,"Recovery","Subway",1674206,0.66
2021-11-21,2021,11,21,"Recovery","Bus",674551,0.68
2021-11-21,2021,11,21,"Recovery","LIRR",80467,0.85
2021-11-21,2021,11,21,"Recovery","MetroNorth",66859,0.64
2021-11-21,2021,11,21,"Recovery","StatenIslandRailway",1827,0.6
2021-11-21,2021,11,21,"Recovery","AccessARide",12774,0.68
2021-11-21,2021,11,21,"Recovery","BridgesTunnels",841901,1.02
2021-11-22,2021,11,22,"Recovery","Subway",3130363,0.56
2021-11-22,2021,11,22,"Recovery","Bus",1418226,0.65
2021-11-22,2021,11,22,"Recovery","LIRR",156874,0.48
2021-11-22,2021,11,22,"Recovery","MetroNorth",127776,0.45
2021-11-22,2021,11,22,"Recovery","StatenIslandRailway",6896,0.41
2021-11-22,2021,11,22,"Recovery","AccessARide",21441,0.69
2021-11-22,2021,11,22,"Recovery","BridgesTunnels",901942,0.96
2021-11-23,2021,11,23,"Recovery","Subway",3286591,0.58
2021-11-23,2021,11,23,"Recovery","Bus",1424890,0.65
2021-11-23,2021,11,23,"Recovery","LIRR",162241,0.49
2021-11-23,2021,11,23,"Recovery","MetroNorth",136562,0.48
2021-11-23,2021,11,23,"Recovery","StatenIslandRailway",7194,0.42
2021-11-23,2021,11,23,"Recovery","AccessARide",22574,0.72
2021-11-23,2021,11,23,"Recovery","BridgesTunnels",989345,1.05
2021-11-24,2021,11,24,"Recovery","Subway",3085289,0.55
2021-11-24,2021,11,24,"Recovery","Bus",1343391,0.61
2021-11-24,2021,11,24,"Recovery","LIRR",165349,0.5
2021-11-24,2021,11,24,"Recovery","MetroNorth",139391,0.49
2021-11-24,2021,11,24,"Recovery","StatenIslandRailway",6589,0.39
2021-11-24,2021,11,24,"Recovery","AccessARide",21002,0.67
2021-11-24,2021,11,24,"Recovery","BridgesTunnels",992568,1.05
2021-11-25,2021,11,25,"Recovery","Subway",1357198,0.54
2021-11-25,2021,11,25,"Recovery","Bus",509782,0.51
2021-11-25,2021,11,25,"Recovery","LIRR",125417,1.33
2021-11-25,2021,11,25,"Recovery","MetroNorth",69945,0.67
2021-11-25,2021,11,25,"Recovery","StatenIslandRailway",1990,0.65
2021-11-25,2021,11,25,"Recovery","AccessARide",15459,0.82
2021-11-25,2021,11,25,"Recovery","BridgesTunnels",861084,1.05
2021-11-26,2021,11,26,"Recovery","Subway",2089772,0.83
2021-11-26,2021,11,26,"Recovery","Bus",843588,0.85
2021-11-26,2021,11,26,"Recovery","LIRR",128452,1.36
2021-11-26,2021,11,26,"Recovery","MetroNorth",108747,1.04
2021-11-26,2021,11,26,"Recovery","StatenIslandRailway",3205,1.04
2021-11-26,2021,11,26,"Recovery","AccessARide",11077,0.59
2021-11-26,2021,11,26,"Recovery","BridgesTunnels",789915,0.96
2021-11-27,2021,11,27,"Recovery","Subway",1880422,0.6
2021-11-27,2021,11,27,"Recovery","Bus",750986,0.57
2021-11-27,2021,11,27,"Recovery","LIRR",83676,0.73
2021-11-27,2021,11,27,"Recovery","MetroNorth",76112,0.5
2021-11-27,2021,11,27,"Recovery","StatenIslandRailway",2216,0.64
2021-11-27,2021,11,27,"Recovery","AccessARide",10620,0.63
2021-11-27,2021,11,27,"Recovery","BridgesTunnels",850980,0.94
2021-11-28,2021,11,28,"Recovery","Subway",1465745,0.58
2021-11-28,2021,11,28,"Recovery","Bus",592081,0.59
2021-11-28,2021,11,28,"Recovery","LIRR",75197,0.8
2021-11-28,2021,11,28,"Recovery","MetroNorth",65128,0.63
2021-11-28,2021,11,28,"Recovery","StatenIslandRailway",1669,0.54
2021-11-28,2021,11,28,"Recovery","AccessARide",10481,0.56
2021-11-28,2021,11,28,"Recovery","BridgesTunnels",825585,1
2021-11-29,2021,11,29,"Recovery","Subway",2996015,0.53
2021-11-29,2021,11,29,"Recovery","Bus",1381661,0.63
2021-11-29,2021,11,29,"Recovery","LIRR",166154,0.51
2021-11-29,2021,11,29,"Recovery","MetroNorth",132498,0.46
2021-11-29,2021,11,29,"Recovery","StatenIslandRailway",6692,0.39
2021-11-29,2021,11,29,"Recovery","AccessARide",21124,0.68
2021-11-29,2021,11,29,"Recovery","BridgesTunnels",900399,0.95
2021-11-30,2021,11,30,"Recovery","Subway",3207209,0.57
2021-11-30,2021,11,30,"Recovery","Bus",1432539,0.65
2021-11-30,2021,11,30,"Recovery","LIRR",166738,0.51
2021-11-30,2021,11,30,"Recovery","MetroNorth",136630,0.48
2021-11-30,2021,11,30,"Recovery","StatenIslandRailway",7124,0.42
2021-11-30,2021,11,30,"Recovery","AccessARide",22469,0.72
2021-11-30,2021,11,30,"Recovery","BridgesTunnels",897216,0.95
2021-12-01,2021,12,1,"Recovery","Subway",3326469,0.62
2021-12-01,2021,12,1,"Recovery","Bus",1463384,0.73
2021-12-01,2021,12,1,"Recovery","LIRR",163163,0.52
2021-12-01,2021,12,1,"Recovery","MetroNorth",136126,0.49
2021-12-01,2021,12,1,"Recovery","StatenIslandRailway",7266,0.47
2021-12-01,2021,12,1,"Recovery","AccessARide",23347,0.8
2021-12-01,2021,12,1,"Recovery","BridgesTunnels",899319,1.02
2021-12-02,2021,12,2,"Recovery","Subway",3358843,0.63
2021-12-02,2021,12,2,"Recovery","Bus",1449142,0.72
2021-12-02,2021,12,2,"Recovery","LIRR",154723,0.49
2021-12-02,2021,12,2,"Recovery","MetroNorth",127508,0.46
2021-12-02,2021,12,2,"Recovery","StatenIslandRailway",7290,0.47
2021-12-02,2021,12,2,"Recovery","AccessARide",22540,0.77
2021-12-02,2021,12,2,"Recovery","BridgesTunnels",923179,1.04
2021-12-03,2021,12,3,"Recovery","Subway",3374097,0.63
2021-12-03,2021,12,3,"Recovery","Bus",1419078,0.71
2021-12-03,2021,12,3,"Recovery","LIRR",144500,0.46
2021-12-03,2021,12,3,"Recovery","MetroNorth",119424,0.43
2021-12-03,2021,12,3,"Recovery","StatenIslandRailway",6442,0.41
2021-12-03,2021,12,3,"Recovery","AccessARide",22518,0.77
2021-12-03,2021,12,3,"Recovery","BridgesTunnels",940827,1.06
2021-12-04,2021,12,4,"Recovery","Subway",2318147,0.7
2021-12-04,2021,12,4,"Recovery","Bus",864764,0.68
2021-12-04,2021,12,4,"Recovery","LIRR",91477,0.71
2021-12-04,2021,12,4,"Recovery","MetroNorth",81392,0.52
2021-12-04,2021,12,4,"Recovery","StatenIslandRailway",56,0.01
2021-12-04,2021,12,4,"Recovery","AccessARide",13317,0.77
2021-12-04,2021,12,4,"Recovery","BridgesTunnels",864918,0.98
2021-12-05,2021,12,5,"Recovery","Subway",1737352,0.68
2021-12-05,2021,12,5,"Recovery","Bus",665129,0.68
2021-12-05,2021,12,5,"Recovery","LIRR",72716,0.68
2021-12-05,2021,12,5,"Recovery","MetroNorth",60526,0.56
2021-12-05,2021,12,5,"Recovery","StatenIslandRailway",193,0.06
2021-12-05,2021,12,5,"Recovery","AccessARide",12541,0.7
2021-12-05,2021,12,5,"Recovery","BridgesTunnels",818544,1.03
2021-12-06,2021,12,6,"Recovery","Subway",3135869,0.59
2021-12-06,2021,12,6,"Recovery","Bus",1394230,0.7
2021-12-06,2021,12,6,"Recovery","LIRR",154970,0.49
2021-12-06,2021,12,6,"Recovery","MetroNorth",127260,0.46
2021-12-06,2021,12,6,"Recovery","StatenIslandRailway",6687,0.43
2021-12-06,2021,12,6,"Recovery","AccessARide",21761,0.75
2021-12-06,2021,12,6,"Recovery","BridgesTunnels",865595,0.98
2021-12-07,2021,12,7,"Recovery","Subway",3367790,0.63
2021-12-07,2021,12,7,"Recovery","Bus",1453136,0.73
2021-12-07,2021,12,7,"Recovery","LIRR",153749,0.49
2021-12-07,2021,12,7,"Recovery","MetroNorth",131033,0.47
2021-12-07,2021,12,7,"Recovery","StatenIslandRailway",7367,0.47
2021-12-07,2021,12,7,"Recovery","AccessARide",23262,0.8
2021-12-07,2021,12,7,"Recovery","BridgesTunnels",883027,1
2021-12-08,2021,12,8,"Recovery","Subway",3378727,0.63
2021-12-08,2021,12,8,"Recovery","Bus",1430106,0.71
2021-12-08,2021,12,8,"Recovery","LIRR",156218,0.49
2021-12-08,2021,12,8,"Recovery","MetroNorth",130222,0.47
2021-12-08,2021,12,8,"Recovery","StatenIslandRailway",6948,0.45
2021-12-08,2021,12,8,"Recovery","AccessARide",22691,0.78
2021-12-08,2021,12,8,"Recovery","BridgesTunnels",889409,1
2021-12-09,2021,12,9,"Recovery","Subway",3433600,0.64
2021-12-09,2021,12,9,"Recovery","Bus",1436883,0.72
2021-12-09,2021,12,9,"Recovery","LIRR",154367,0.49
2021-12-09,2021,12,9,"Recovery","MetroNorth",126159,0.45
2021-12-09,2021,12,9,"Recovery","StatenIslandRailway",7222,0.46
2021-12-09,2021,12,9,"Recovery","AccessARide",22743,0.78
2021-12-09,2021,12,9,"Recovery","BridgesTunnels",927903,1.05
2021-12-10,2021,12,10,"Recovery","Subway",3417451,0.64
2021-12-10,2021,12,10,"Recovery","Bus",1404176,0.7
2021-12-10,2021,12,10,"Recovery","LIRR",152524,0.48
2021-12-10,2021,12,10,"Recovery","MetroNorth",127711,0.46
2021-12-10,2021,12,10,"Recovery","StatenIslandRailway",6331,0.41
2021-12-10,2021,12,10,"Recovery","AccessARide",22237,0.76
2021-12-10,2021,12,10,"Recovery","BridgesTunnels",962125,1.09
2021-12-11,2021,12,11,"Recovery","Subway",2266265,0.68
2021-12-11,2021,12,11,"Recovery","Bus",786137,0.62
2021-12-11,2021,12,11,"Recovery","LIRR",91894,0.72
2021-12-11,2021,12,11,"Recovery","MetroNorth",81068,0.52
2021-12-11,2021,12,11,"Recovery","StatenIslandRailway",2291,0.46
2021-12-11,2021,12,11,"Recovery","AccessARide",13396,0.78
2021-12-11,2021,12,11,"Recovery","BridgesTunnels",863814,0.98
2021-12-12,2021,12,12,"Recovery","Subway",1829872,0.72
2021-12-12,2021,12,12,"Recovery","Bus",627007,0.64
2021-12-12,2021,12,12,"Recovery","LIRR",80874,0.76
2021-12-12,2021,12,12,"Recovery","MetroNorth",66471,0.62
2021-12-12,2021,12,12,"Recovery","StatenIslandRailway",1833,0.54
2021-12-12,2021,12,12,"Recovery","AccessARide",12189,0.68
2021-12-12,2021,12,12,"Recovery","BridgesTunnels",828121,1.04
2021-12-13,2021,12,13,"Recovery","Subway",3120850,0.58
2021-12-13,2021,12,13,"Recovery","Bus",1333718,0.67
2021-12-13,2021,12,13,"Recovery","LIRR",153387,0.49
2021-12-13,2021,12,13,"Recovery","MetroNorth",129698,0.46
2021-12-13,2021,12,13,"Recovery","StatenIslandRailway",6769,0.43
2021-12-13,2021,12,13,"Recovery","AccessARide",21617,0.74
2021-12-13,2021,12,13,"Recovery","BridgesTunnels",874293,0.99
2021-12-14,2021,12,14,"Recovery","Subway",3274170,0.61
2021-12-14,2021,12,14,"Recovery","Bus",1378221,0.69
2021-12-14,2021,12,14,"Recovery","LIRR",154939,0.49
2021-12-14,2021,12,14,"Recovery","MetroNorth",131812,0.47
2021-12-14,2021,12,14,"Recovery","StatenIslandRailway",7124,0.46
2021-12-14,2021,12,14,"Recovery","AccessARide",23042,0.79
2021-12-14,2021,12,14,"Recovery","BridgesTunnels",894669,1.01
2021-12-15,2021,12,15,"Recovery","Subway",3242168,0.61
2021-12-15,2021,12,15,"Recovery","Bus",1436154,0.72
2021-12-15,2021,12,15,"Recovery","LIRR",153128,0.48
2021-12-15,2021,12,15,"Recovery","MetroNorth",129761,0.47
2021-12-15,2021,12,15,"Recovery","StatenIslandRailway",6908,0.44
2021-12-15,2021,12,15,"Recovery","AccessARide",23732,0.81
2021-12-15,2021,12,15,"Recovery","BridgesTunnels",921048,1.04
